run,seed,sample_index,dataset_accuracy,start_accuracy,flow_accuracy,random_accuracy,flow_improvement,random_improvement,flow_advantage,flow_success,random_success,flow_better,tie,flow_direction_norm,random_direction_norm,start_arch,flow_arch,random_arch
1,42,3013,0.9251999855041504,0.42783333312988275,0.42783333312988275,0.42349999918619785,0.0,-0.004333333943684903,0.004333333943684903,False,False,True,False,10.198808670043945,10.198808670043945,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|skip_connect~2|
1,42,3014,0.8947499990463257,0.35699999918619796,0.38955555484347876,0.3853333328755697,0.0325555556572808,0.028333333689371742,0.004222221967909057,True,True,True,False,16.66499900817871,16.66499900817871,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,|nor_conv_3x3~0|+|avg_pool_3x3~0|none~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|
1,42,3015,0.8549000024795532,0.25066666625976564,0.25066666625976564,0.2763333327568902,0.0,0.02566666649712457,-0.02566666649712457,False,True,False,False,11.166943550109863,11.166943550109863,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|
1,42,3016,0.9314000010490417,0.42233333363850917,0.42233333363850917,0.42233333363850917,0.0,0.0,0.0,False,False,False,True,10.86496639251709,10.86496639251709,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_3x3~2|
1,42,3017,0.9243000149726868,0.4026666658528646,0.4288333330790202,0.4026666658528646,0.026166667226155627,0.0,0.026166667226155627,True,False,True,False,13.232718467712402,13.232718467712402,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_1x1~2|,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|
1,42,3018,0.9013500213623047,0.327166666208903,0.4014444436984592,0.27888888849894206,0.07427777748955622,-0.048277777709960945,0.12255555519951716,True,False,True,False,12.016135215759277,12.016135215759277,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|skip_connect~2|,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|none~1|none~2|
1,42,3019,0.7546666860580444,0.15722222210354275,0.1601111109246148,0.15722222210354275,0.00288888882107205,0.0,0.00288888882107205,True,False,True,False,10.559969902038574,10.559969902038574,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|skip_connect~1|skip_connect~2|,|none~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|skip_connect~1|skip_connect~2|,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|skip_connect~1|skip_connect~2|
1,42,3020,0.8744499683380127,0.2506666659037272,0.19644444425794813,0.2506666659037272,-0.054222221645779084,0.0,-0.054222221645779084,False,False,False,False,10.579458236694336,10.579458236694336,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|nor_conv_3x3~1|nor_conv_1x1~2|
1,42,3021,0.9115333557128906,0.38199999979654947,0.4182222213066949,0.4101111103990343,0.036222221510145425,0.028111110602484835,0.00811111090766059,True,True,True,False,11.882281303405762,11.882282257080078,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_3x3~2|,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_3x3~2|
1,42,3022,0.8791000247001648,0.31822222164577907,0.31822222164577907,0.31822222164577907,0.0,0.0,0.0,False,False,False,True,10.908843994140625,10.908843994140625,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|skip_connect~2|,|skip_connect~0|+|skip_connect~0|nor_conv_3x3~1|+|none~0|avg_pool_3x3~1|skip_connect~2|
